
Fixed structural parameters:
  gamma_k    = 0.112026
  gamma_l    = 0.855904
  rho        = 0.815676
  sigma_eps  = 0.038788
  sigma      = 3.144978
  exit_rate  = 0.074896

Calibration targets (base period):
  med_sga/rev  = 0.1834
  med_capx/rev = 0.0451
  pct_neg      = 10.8529%

Loaded pct_neg by year: 40 years (1980-2019)

Loaded initial guesses from /gpfs/projects/p32386/Demand_Shifting/calibrated_investment_params.csv:
  alpha_a_init = 0.458870
  alpha_k_init = 0.732125
  phi_0_init   = 0.100000

Initializing warm start ...

============================================================
Phase 1: Differential Evolution (global search)
  Targets: adv/rev=0.1834  capx/rev=0.0451  pct_neg@1980=10.85%
============================================================
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.756e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.756e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.173e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.173e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.173e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.173e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.128e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.128e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.128e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.128e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.124e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.124e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.124e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.124e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.124e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.124e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.124e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.124e-06
aa=0.8953 ak=0.8965 phi0=-0.2159 | adv=0.1774 inv=0.0458 pct=20.32% | ||res||=0.101515
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.671e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.671e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.671e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.671e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.871e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.871e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.871e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.871e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.913e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.913e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.913e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.913e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.907e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.907e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.907e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.907e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.907e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.907e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.907e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.907e-04
aa=0.8812 ak=0.8987 phi0=-0.2175 | adv=0.1729 inv=0.0458 pct=19.66% | ||res||=0.106581
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.364e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.364e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.364e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.364e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.719e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.719e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.719e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.719e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.492e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.492e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.492e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.492e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.471e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.471e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.471e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.471e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.471e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.471e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.471e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.471e-04
aa=0.8957 ak=0.8998 phi0=-0.2162 | adv=0.1775 inv=0.0462 pct=20.36% | ||res||=0.103344
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.624e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.624e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.624e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.624e-04
aa=0.1995 ak=0.8997 phi0=-0.2280 | adv=0.0350 inv=0.0415 pct=7.49% | ||res||=0.813577
aa=0.8996 ak=0.8936 phi0=-0.2246 | adv=0.1746 inv=0.0446 pct=20.04% | ||res||=0.104132
aa=0.8977 ak=0.7873 phi0=-0.2193 | adv=0.1786 inv=0.0456 pct=20.74% | ||res||=0.102976
aa=0.8907 ak=0.8605 phi0=-0.2159 | adv=0.1788 inv=0.0498 pct=20.35% | ||res||=0.144518
aa=0.8686 ak=0.2827 phi0=-0.2093 | adv=0.1638 inv=0.0148 pct=20.92% | ||res||=0.686797
aa=0.8985 ak=0.2609 phi0=-0.2170 | adv=0.1674 inv=0.0136 pct=21.02% | ||res||=0.710914
aa=0.7553 ak=0.5377 phi0=-0.2194 | adv=0.1415 inv=0.0291 pct=16.66% | ||res||=0.425718
aa=0.8899 ak=0.5604 phi0=-0.2184 | adv=0.1700 inv=0.0305 pct=21.54% | ||res||=0.349032
aa=0.8576 ak=0.8919 phi0=-0.2127 | adv=0.1707 inv=0.0456 pct=18.80% | ||res||=0.105976
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.247e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.247e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.247e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.247e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.258e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.258e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.258e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.258e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.255e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.255e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.255e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.255e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.255e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.255e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.255e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.255e-06
aa=0.8615 ak=0.8952 phi0=-0.2134 | adv=0.1699 inv=0.0455 pct=18.78% | ||res||=0.108765
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.333e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.333e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.333e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.333e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.076e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.076e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.076e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.076e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.150e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.150e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.150e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.150e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.151e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.151e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.151e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.151e-05
aa=0.8649 ak=0.8982 phi0=-0.2136 | adv=0.1710 inv=0.0454 pct=18.79% | ||res||=0.104590
aa=0.8952 ak=0.3520 phi0=-0.2194 | adv=0.1672 inv=0.0187 pct=21.27% | ||res||=0.601583
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.332e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.332e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.332e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.332e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.397e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.397e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.397e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.397e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.398e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.398e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.398e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.398e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.398e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.398e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.398e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 4.398e-04
aa=0.8782 ak=0.8994 phi0=-0.2164 | adv=0.1720 inv=0.0458 pct=19.57% | ||res||=0.108393
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.174e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.174e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.174e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.174e-06
aa=0.2761 ak=0.8965 phi0=-0.2221 | adv=0.0494 inv=0.0422 pct=7.49% | ||res||=0.734034
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.470e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.470e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.470e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.470e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.882e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.882e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.882e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.882e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.093e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.093e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.093e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.093e-06
aa=0.1326 ak=0.8980 phi0=-0.2204 | adv=0.0233 inv=0.0413 pct=7.49% | ||res||=0.877530
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.174e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.174e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.174e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.174e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.850e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.850e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.850e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 8.850e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.402e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.402e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.402e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.402e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.703e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.703e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.703e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.703e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.556e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.556e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.556e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.556e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.597e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.597e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.597e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.597e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.595e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.595e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.595e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.595e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.595e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.595e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.595e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.595e-04
aa=0.8935 ak=0.8992 phi0=-0.2162 | adv=0.1772 inv=0.0457 pct=20.20% | ||res||=0.100564
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.252e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.252e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.252e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.252e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.102e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.102e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.102e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.102e-06
aa=0.8722 ak=0.8951 phi0=-0.2098 | adv=0.1733 inv=0.0464 pct=19.41% | ||res||=0.105970
aa=0.8939 ak=0.7920 phi0=-0.2196 | adv=0.1708 inv=0.0455 pct=20.57% | ||res||=0.119551
aa=0.3433 ak=0.7167 phi0=-0.2172 | adv=0.0625 inv=0.0381 pct=7.49% | ||res||=0.678195
aa=0.4630 ak=0.5055 phi0=-0.2243 | adv=0.0842 inv=0.0266 pct=8.96% | ||res||=0.678230
aa=0.8852 ak=0.2038 phi0=-0.2124 | adv=0.1640 inv=0.0105 pct=20.69% | ||res||=0.780286
aa=0.8973 ak=0.6499 phi0=-0.2204 | adv=0.1734 inv=0.0367 pct=21.53% | ||res||=0.221596
aa=0.2352 ak=0.7199 phi0=-0.2267 | adv=0.0416 inv=0.0382 pct=7.49% | ||res||=0.789144
aa=0.8994 ak=0.3618 phi0=-0.2156 | adv=0.1690 inv=0.0193 pct=21.57% | ||res||=0.587244
aa=0.8999 ak=0.8946 phi0=-0.2260 | adv=0.1744 inv=0.0445 pct=19.95% | ||res||=0.104157
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.181e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.181e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.181e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.181e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.498e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.498e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.498e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.498e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.313e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.313e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.313e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.313e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.311e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.311e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.311e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.311e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.311e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.311e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.311e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.311e-06
aa=0.8700 ak=0.8956 phi0=-0.2092 | adv=0.1731 inv=0.0464 pct=19.25% | ||res||=0.105260
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.434e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.434e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.434e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.434e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.426e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.426e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.426e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.426e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.442e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.442e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.442e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.442e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.441e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.441e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.441e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.441e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.441e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.441e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.441e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.441e-06
aa=0.8980 ak=0.8952 phi0=-0.2193 | adv=0.1765 inv=0.0448 pct=20.24% | ||res||=0.101289
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.487e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.487e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.487e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.487e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.496e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.496e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.496e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.496e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.420e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.420e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.420e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.420e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.420e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.420e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.420e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.420e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.420e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.420e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.420e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.420e-05
aa=0.8948 ak=0.8970 phi0=-0.2137 | adv=0.1782 inv=0.0459 pct=20.42% | ||res||=0.101471
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.209e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.209e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.209e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.209e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.221e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.221e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.221e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.221e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.147e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.147e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.147e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.147e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.146e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.146e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.146e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.146e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.146e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.146e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.146e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.146e-04
aa=0.8939 ak=0.8984 phi0=-0.2152 | adv=0.1776 inv=0.0458 pct=20.28% | ||res||=0.100782
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.892e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.892e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.892e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.892e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.779e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.779e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.779e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 2.779e-04
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.846e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.846e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.846e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.846e-05
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 5.329e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 5.329e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 5.329e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 5.329e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.968e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.968e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.968e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.968e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.966e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.966e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.966e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 3.966e-06
aa=0.2938 ak=0.8995 phi0=-0.2257 | adv=0.0525 inv=0.0419 pct=7.49% | ||res||=0.717940
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 5.926e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 5.926e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 5.926e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 5.926e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.009e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.009e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.009e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 1.009e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.220e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.220e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.220e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 7.220e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.474e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.474e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.474e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.474e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.204e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.204e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.204e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.204e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.208e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.208e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.208e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.208e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.208e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.208e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.208e-06
Warning: VF EGM did not converge after 100 iterations
Final sup-norm diff = 6.208e-06
